asset_id,glossary_name,term_name,display_name,description,logical_data_type,status,synonyms,domain_values,notes
f38c392f-871d-4233-b8b3-660a4c736518,"Payments, Savings & Investments LDD",SWIFT SEPA Routing Scheme Code,SWIFT SEPA Routing Scheme Code,"Code for the SEPA scheme for which the bank or branch in field BIC can be reached through the payments channel, as found in the SWIFT SEPA Routing file.",A8,Approved,SCHEME|SWIFT_SEPA_ROUT_SCM_CODE,"SCT,SDD B2B,SDD CORE,SCT INST",
e352d50d-054d-4705-a7a4-e3add2e7bca9,"Payments, Savings & Investments LDD",SWIFT Service Directory Addressable Id,SWIFT Service Directory Addressable Id,"The identifier to be used to send the payment/transaction to, if different from the Participaint Id or the Intermediary Id, as found in the SWIFT Service Directory file.",A15,Approved,ADDRESSABLEID|SWIFT_SVC_DIR_ADDRB_ID,,Consists of: - BIC - National id - Service-specific member id
013bf1ab-e9ec-45fb-b91c-1cfba6e21733,"Payments, Savings & Investments LDD",SWIFT Service Directory Bank Directory Plus Record Id,SWIFT Service Directory Bank Directory Plus Record Id,"Unique meaningless identification of the corresponding record in the Bank Directory Plus file, as found in the SWIFT Service Directory file.",A12,Approved,BDPRECORDKEY|SWIFT_SVC_DIR_BDP_REC_ID,,All BDP record Id's start with 'BD'. This field is called 'Record Key' by SWIFT.
ba5ced91-dda3-4707-bc03-d65e12cd751a,"Payments, Savings & Investments LDD",SWIFT Service Directory City Name,SWIFT Service Directory City Name,"The city name of the participating institute /branch from the Bank Directory Plus file, as found in the SWIFT Service Directory file.",A35,Approved,CITY|SWIFT_SVC_DIR_CITY_NM,,
380cf65b-c610-43f2-aa7a-27f1ec8fa819,"Payments, Savings & Investments LDD",SWIFT Service Directory End Date,SWIFT Service Directory End Date,"Date until which the data must be used, as found in the SWIFT Service Directory file.",D,Approved,STOPDATE|SWIFT_SVC_DIR_END_DT,,
6cd16eed-a382-4d75-b7b7-91e0ccd5525c,"Payments, Savings & Investments LDD",SWIFT Service Directory Institution Name,SWIFT Service Directory Institution Name,The trading name of the institution as found in the SWIFT Service Directory file.,A105,Approved,INSTITUTIONNAME|SWIFT_SVC_DIR_INST_NM,,
12e84bd0-9b0f-4716-92cd-a1130ba0fe13,"Payments, Savings & Investments LDD",SWIFT Service Directory Intermediary Id,SWIFT Service Directory Intermediary Id,"The service-specific identifier of the intermediary participant that connects the indirect participant to the service, as found in the SWIFT Service Directory file.",A15,Approved,INTERMEDIARYID|SWIFT_SVC_DIR_INTM_ID,,Consists of: - BIC - National id - Service-specific member id
8f07ced6-5119-4135-8b99-37a97c75a3d1,"Payments, Savings & Investments LDD",SWIFT Service Directory ISO Country Code,SWIFT Service Directory ISO Country Code,"The ISO 3166-1 alpha-2 code for the country of the institute/ branch, as found in the SWIFT Service Directory file.",A2,Approved,COUNTRYCODE|SWIFT_SVC_DIR_ISO_CTY_CODE,SERVICEDIRECTORY,
aea457f9-cab4-4a95-af72-688a8033e324,"Payments, Savings & Investments LDD",SWIFT Service Directory ISO Currency Code,SWIFT Service Directory ISO Currency Code,The ISO 4217 alpha-3 code for the currency in which the servioce operates as found in the SWIFT Service Directory file.,A3,Approved,CURRENCY|SWIFT_SVC_DIR_ISO_CCY_CODE,SERVICEDIRECTORY,"If multiple currencies apply, then the field is left blank."
ec50cac9-ad3b-42d4-9123-73801c071824,"Payments, Savings & Investments LDD",SWIFT Service Directory Modification Code,SWIFT Service Directory Modification Code,Code indicating the update status of a specific record in the SWIFT Service Directory file compared to the previous (monthly or daily) publication.,A1,Approved,MODIFICATIONFLAG|SWIFT_SVC_DIR_MOD_CODE,"A = Addition,M = Modification,D = Deletion",This field is called 'Modification Flag' by SWIFT.
5fa0e7c8-218a-4cf4-a658-dfe5aaf05ec4,"Payments, Savings & Investments LDD",SWIFT Service Directory Participant Direct Indirect Code,SWIFT Service Directory Participant Direct Indirect Code,"A code indicating whether the institution is a direct or indirect service participant, as found in the SWIFT Service Directory file.",A1,Approved,DIRECTINDIRECT|SWIFT_SVC_DIR_PCP_DRC_IDR_CODE,"D = Direct,I = Indirect","If indirect, then the direct participant is specified when known."
a2ec3e68-1740-40cf-a521-13fb92f08b26,"Payments, Savings & Investments LDD",SWIFT Service Directory Participant Id,SWIFT Service Directory Participant Id,The service specific identification of the service participant: as found in the SWIFT Service Directory file.,A15,Approved,PARTICIPANTID|SWIFT_SVC_DIR_PCP_ID,,Consists of: - BIC - National id - Service-specific member id The participant's BIC and the National ID can be found through the link in Bank Directory Plus.
166b08a9-e12f-44ac-aa95-9de38492da68,"Payments, Savings & Investments LDD",SWIFT Service Directory Participant Name,SWIFT Service Directory Participant Name,"The name of the participant institution as listed/used in the service, as found in the SWIFT Service Directory file.",A105,Approved,PARTICIPANTNAME|SWIFT_SVC_DIR_PCP_NM,,
7ee4eefb-79ad-40b5-8776-6bdde2d32bc5,"Payments, Savings & Investments LDD",SWIFT Service Directory Participant Type Code,SWIFT Service Directory Participant Type Code,"A code indicating the role or the type of the participant in the service, as found in the SWIFT Service Directory file.",A20,Approved,PARTICIPANTTYPE|SWIFT_SVC_DIR_PCP_TP_CODE,SERVICEDIRECTORY,Not to be confused with direct/indirect
5b721df5-4603-4b28-8c50-74082b364934,"Payments, Savings & Investments LDD",SWIFT Service Directory Record Id,SWIFT Service Directory Record Id,Unique meaningless identification of a record in the SWIFT Service Directory file.,A12,Approved,RECORDKEY|SWIFT_SVC_DIR_REC_ID,,All Record Id's start with 'SD'. This field is called 'Record Key' by SWIFT.
9decf37e-8c08-4934-b8f1-7dd7e175ecaa,"Payments, Savings & Investments LDD",SWIFT Service Directory Scheme Name,SWIFT Service Directory Scheme Name,"The name of the scheme if the service authority operates more than one within its service, as found in the SWIFT Service Directory file.",A20,Approved,SCHEME|SWIFT_SEPA_ROUT_SCM_NM,,
f44dfb51-21a3-4fb7-9f65-4f6e80745341,"Payments, Savings & Investments LDD",SWIFT Service Directory Service Code,SWIFT Service Directory Service Code,A 3 Character code which indicates a SWIFT Service in the SWIFT Service Directory file.,A3,Approved,SERVICECODE|SWIFT_SVC_DIR_SVC_CODE,SERVICEDIRECTORY,Also called value added service code (VAS code).
2cb761ce-df6f-4818-aa3a-3cf205055069,"Payments, Savings & Investments LDD",SWIFT Service Directory Service Id,SWIFT Service Directory Service Id,"Unique identification/acronym of the service, as found in the SWIFT Service Direcory file.",A20,Approved,SERVICEID|SWIFT_SVC_DIR_SVC_ID,,
c4aee0a0-b19f-4dc8-9931-52c1a576e1b6,"Payments, Savings & Investments LDD",SWIFT Service Directory Service Specific Attribute 1 Name,SWIFT Service Directory Service Specific Attribute 1 Name,"Name or description of the first service-specific attribute, as found in the SWIFT Service Directory file.",A20,Approved,ATTRIBUTETYPE1|SWIFT_SVC_DIR_SSATTR_1_NM,,
913644b9-92e2-4d96-82c5-72c27e52a22b,"Payments, Savings & Investments LDD",SWIFT Service Directory Service Specific Attribute 1 Value,SWIFT Service Directory Service Specific Attribute 1 Value,"The value of the first service-specific attribute, as found in the SWIFT Service Directory file.",A70,Approved,ATTRIBUTEVALUE1|SWIFT_SVC_DIR_SSATTR_1_VAL,,
dcfc9ee3-3a0b-4d3d-852b-2a70f11c23a3,"Payments, Savings & Investments LDD",SWIFT Service Directory Service Specific Attribute 2 Name,SWIFT Service Directory Service Specific Attribute 2 Name,"Name or description of the second service-specific attribute, as found in the SWIFT Service Directory file.",A20,Approved,ATTRIBUTETYPE2|SWIFT_SVC_DIR_SSATTR_2_NM,,
6de15385-e36e-4d28-ba5c-331083f63d6e,"Payments, Savings & Investments LDD",SWIFT Service Directory Service Specific Attribute 2 Value,SWIFT Service Directory Service Specific Attribute 2 Value,"The value of the second service-specific attribute, as found in the SWIFT Service Directory file.",A70,Approved,ATTRIBUTEVALUE2|SWIFT_SVC_DIR_SSATTR_2_VAL,,
25d2d6bb-6e97-4c4f-9406-39e542c901da,"Payments, Savings & Investments LDD",SWIFT Service Directory Service Specific Attribute 3 Name,SWIFT Service Directory Service Specific Attribute 3 Name,"Name or description of the third service-specific attribute, as found in the SWIFT Service Directory file.",A20,Approved,ATTRIBUTETYPE3|SWIFT_SVC_DIR_SSATTR_3_NM,,
5cadb347-3272-4d79-81f8-5a91fd1d87af,"Payments, Savings & Investments LDD",SWIFT Service Directory Service Specific Attribute 3 Value,SWIFT Service Directory Service Specific Attribute 3 Value,"The value of the third service-specific attribute, as found in the SWIFT Service Directory file.",A70,Approved,ATTRIBUTEVALUE3|SWIFT_SVC_DIR_SSATTR_3_VAL,,
6349a701-1a6b-4967-a01a-dc43f89dc46a,"Payments, Savings & Investments LDD",SWIFT Service Directory Source Date,SWIFT Service Directory Source Date,"The issue date of the source data used to populate the record, as found in the SWIFT Service Directory file.",D,Approved,SOURCEDATE|SWIFT_SVC_DIR_SRC_DT,,
88744838-b577-4f94-b029-fabc292ac993,"Payments, Savings & Investments LDD",SWIFT Service Directory Start Date,SWIFT Service Directory Start Date,"Date from which the data can be used, as found in the SWIFT Service Directory file.",D,Approved,STARTDATE|SWIFT_SVC_DIR_STRT_DT,,
1840dc54-01f5-4a7d-95e5-3ca997ec0023,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 Asset Category Code,SWIFT SSI Plus V2 Asset Category Code,"The asset category also known as product area to which the SSI applies, as found in the SWIFT SSI Plus V2 file.",A4,Approved,ASSETCATEGORY|SWIFT_SSIP2_AST_CAT_CODE,SSIPLUS_V2,
2c5e768b-7822-4abe-9460-c864af19fecb,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 Correspondent BIC,SWIFT SSI Plus V2 Correspondent BIC,"The BIC of the correspondent used when there is a direct correspondent account between the owner BIC and the correspondent BIC, as found in the SWIFT SSI Plus V2 file.",A11,Approved,CORRESPONDENTBIC|SWIFT_SSIP2_CRSP_BIC,,"If an 8-character BIC is used, then it is padded with 'XXX'."
b1d9eb36-0696-446f-8449-c6cc3063ca9f,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 Correspondent Owner Account Number,SWIFT SSI Plus V2 Correspondent Owner Account Number,"The account number of the owner with correspondent, as found in the SWIFT SSI Plus V2 file.",A70,Approved,ACCOUNTNUMBER|SWIFT_SSIP2_CRSP_OWN_AC_NO,,
59ab7f07-fdff-4e1b-93e1-fe82b5a4250e,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 Correspondent Preference Code,SWIFT SSI Plus V2 Correspondent Preference Code,"Code indicating whether a correspondent is preferred, as found in the SWIFT SSI Plus V2 file.",A1,Approved,PREFERRED|SWIFT_SSIP2_CRSP_PREF_CODE,P = Preferred,
b5b199ae-c4ef-4d20-8d87-e97779e843e8,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 End Date,SWIFT SSI Plus V2 End Date,"The date when the SSI expires, as found in the SWIFT SSI Plus V2 file.",D,Approved,STOPDATE|SWIFT_SSIP2_END_DT,,
201770b3-8e63-4166-8ec3-20944452a52a,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 Group Id,SWIFT SSI Plus V2 Group Id,"An identification key indicating to which group the SSI belongs, as found in the SWIFT SSI Plus V2 file.",A12,Approved,GROUPKEY|SWIFT_SSIP2_GRP_ID,,This key is used to cross-reference to Bank Directory Plus.
c3ebb732-eb5d-4a9b-a3dd-4185ebd41aba,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 Intermediary 1 Account Number,SWIFT SSI Plus V2 Intermediary 1 Account Number,"Account number of the first intermediary with the BIC of the correspondent, as found in the SWIFT SSI Plus V2 file.",A70,Approved,INTERMEDIARY1ACNUMBER|SWIFT_SSIP2_INTM_1_AC_NO,,
48bd10f7-2393-487d-8f76-2bc1a4f353db,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 Intermediary 1 BIC,SWIFT SSI Plus V2 Intermediary 1 BIC,"BIC of the first intermediary, as found in the SWIFT SSI Plus V2 file.",A11,Approved,INTERMEDIARY1BIC|SWIFT_SSIP2_INTM_1_BIC,,"To use when there is No direct account between owner and correspondent BIC. If an 8-character BIC is issued, then itis padded with 'XXX'."
601e5a9e-e138-4f80-b751-e5a061c45407,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 Intermediary 2 Account Number,SWIFT SSI Plus V2 Intermediary 2 Account Number,"Account number of the second intermediary with the BIC of the correspondent, as found in the SWIFT SSI Plus V2 file.",A70,Approved,INTERMEDIARY2ACNUMBER|SWIFT_SSIP2_INTM_2_AC_NO,,
9f04db33-8174-4937-83b5-47b9944db6aa,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 Intermediary 2 BIC,SWIFT SSI Plus V2 Intermediary 2 BIC,"BIC of the second intermediary, as found in the SWIFT SSI Plus V2 file.",A11,Approved,INTERMEDIARY2BIC|SWIFT_SSIP2_INTM_2_BIC,,"Rarely used, but the database canaccommodate the scenario where there is a Second Intermediary BIC that holds the account with the INTERMEDIARY 1 BIC. If an 8-character BIC is issued, then itis padded with 'XXX'."
391e80ec-b53b-44dc-b184-8e752a9d4c6d,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 ISO Owner Country Name,SWIFT SSI Plus V2 ISO Owner Country Name,"The ISO 3166-1 name of the country of the owner of the SSI nostro account, as found in the SWIFT SSI Plus V2 file.",A70,Approved,COUNTRYNAME|SWIFT_SSIP2_OWN_ISO_CTY_NM,,
83846423-79b0-451f-aa53-ae569ee4cf44,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 Modification Code,SWIFT SSI Plus V2 Modification Code,Code indicating the update status of a specific record in the SWIFT SSI Plus V2 file compared to the previous (monthly or daily) publication.,A1,Approved,MODIFICATIONFLAG|SWIFT_SSIP2_MOD_CODE,"A = Addition,M = Modification,D = Deletion",This field is called 'Modification Flag' by SWIFT.
37007514-2e42-44db-84a0-336e1d91efcc,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 Owner BIC,SWIFT SSI Plus V2 Owner BIC,"The BIC of the owner of the SSI Nostro account, as found in the SWIFT SSI Plus V2 file.",A11,Approved,BICOWNER|SWIFT_SSIP2_OWN_BIC,,"If an 8-character BIC is used, then it is padded with 'XXX'."
bdee13ed-e78a-4874-aa6f-6c3fdff7c7dc,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 Owner City Name,SWIFT SSI Plus V2 Owner City Name,"The city name of the institute /branch of the owner of the SSI nostro account, as found in the SWIFT SSI Plus V2 file.",A35,Approved,CITY|SWIFT_SSIP2_OWN_CITY_NM,,
2a99bb15-6613-4c3e-9313-135db329f3ba,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 Owner CPS Name,SWIFT SSI Plus V2 Owner CPS Name,"The name of the county, province, state or other administrative region where the institution/branch is located, as found in the SWIFT SSI Plus V2 file.",A90,Approved,CPS|SWIFT_SSIP2_OWN_CPS_NM,,
0c52191e-f2ca-4b95-8f1d-6c98dfe1b3e5,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 Owner Institution Name,SWIFT SSI Plus V2 Owner Institution Name,"The trading name of the institution of the owner of the SSI nostro account, as found in the SWIFT SSI Plus V2 file.",A105,Approved,INSTITUTIONNAME|SWIFT_SSIP2_OWN_INST_NM,,SSI = Standing Settlement Instructions
f195e417-8644-4c4b-9f04-aac1d13960d3,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 Owner ISO Country Code,SWIFT SSI Plus V2 Owner ISO Country Code,"The ISO 3166-1 alpha-2 code for the country of the owner of the SSI nostro account, as found in the SWIFT SSI Plus V2 file.",A2,Approved,ISOCOUNTRYCODE|SWIFT_SSIP2_OWN_ISO_CTY_CODE,SSIPLUS_V2,
f7dc8ad5-65b1-4922-be0b-6569932780e7,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 Owner ISO Currency Code,SWIFT SSI Plus V2 Owner ISO Currency Code,"The ISO 4217 alpha-3 code for the currency of the SSI nostro account of the owner, as found in the SWIFT SSI Plus V2 file.",A3,Approved,ISOCURRENCYCODE|SWIFT_SSIP2_OWN_ISO_CCY_CODE,SSIPLUS_V2,
c1db3adf-17ae-41f8-8187-0256cc711a60,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 Owner Record Id,SWIFT SSI Plus V2 Owner Record Id,Unique meaningless identification of a record of the owner of the nostro account in the SWIFT SSI Plus V2 file.,A12,Approved,OWNERKEY|SWIFT_SSIP2_OWN_REC_ID,,This key is used to cross-reference to Bank Directory Plus.
32d392bf-c09f-4dff-93a8-5ff834ca08ed,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 Record Id,SWIFT SSI Plus V2 Record Id,Unique meaningless identification of a record in the SWIFT SSI Plus V2 file.,A12,Approved,RECORDKEY|SWIFT_SSIP2_REC_ID,,All Record Id's start with 'SI'. This field is called 'Record Key' by SWIFT.
f39d2047-5ecd-4798-9170-fc680ec71a85,"Payments, Savings & Investments LDD",SWIFT SSI Plus V2 Start Date,SWIFT SSI Plus V2 Start Date,"The date when the SSI becomes effective, as found in the SWIFT SSI Plus V2 file.",D,Approved,STARTDATE|SWIFT_SSIP2_STRT_DT,,
